ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
60692C30RP,56,F,847326,1/2/2019
62665L30QJ,30,F,720114,3/23/2018
05557G72WN,55,M,1711690,6/1/2019
65563E08PP,41,F,1229660,2/2/2019
77178P32LG,35,F,1047858,4/28/2018
73770N83RF,65,M,913583,9/9/2018
88793D71VV,34,F,540947,3/11/2018
59475R21CQ,40,F,894168,8/4/2018
20219E00BG,53,M,848763,2/4/2017
28614U02ZQ,64,F,569745,4/5/2018
84618M68ST,28,M,1100010,3/21/2018
65969U98LQ,50,F,1244466,11/13/2018
99556Q83YM,26,M,765153,9/18/2018
99842S05GD,39,F,1025521,9/12/2018
95716X69EH,30,M,724919,5/10/2018
21558V11ML,65,F,1840068,10/28/2016
09533H35CE,65,F,1247895,11/12/2018
33298G69CR,26,M,1271289,6/21/2018
54442X53JZ,37,F,1559993,6/3/2019
63272Y05CU,39,M,1159664,7/15/2018
15212S93EB,35,F,911157,6/27/2018
33022S99VD,49,F,968660,3/14/2018
93874U23IM,29,M,697304,4/30/2018
32326R58GR,65,F,644686,3/24/2017
18936G77SS,52,F,1273607,12/28/2018
71250N17TS,62,M,656044,2/20/2018
97082V47UG,47,F,1409159,2/17/2018
57651R25OA,34,F,869318,12/25/2018
29446A49ZM,33,M,1128337,10/7/2017
15664R89JC,43,F,1240630,2/24/2018
40571T58CP,32,M,611670,12/22/2016
68180M44BJ,26,F,1097917,4/26/2018
43929I02LF,58,F,1907255,12/10/2018
46643O97YL,36,F,1305240,11/2/2018
14228T53XS,25,M,973180,6/18/2019
10421Q60XR,59,F,568614,4/24/2018
73855N70IF,25,F,993478,4/5/2019
56600S10XM,46,F,1569395,10/26/2018
54945V52BE,48,F,1394649,3/26/2019
62832E68XS,56,M,721838,12/17/2017
88445B52VY,31,F,668588,9/27/2018
88718Z20WR,43,M,1718336,6/23/2019
47635D03GG,29,M,1281667,3/15/2019
04930P07AV,57,M,1756670,3/9/2019
61188M03VD,53,M,552264,4/21/2018
87153Q46NS,32,M,1316617,12/21/2017
73256M28EG,58,F,656878,9/10/2018
81777Q72LF,52,F,1734188,12/6/2017
04105I66OK,50,M,895259,6/9/2018
35005Z28VD,60,F,1136405,10/16/2017
67056Y98KE,29,M,1337282,3/21/2019
18517L00FB,65,M,452024,3/28/2018
78530A76IF,53,M,669429,3/10/2019
83514S02OO,38,F,1432897,11/30/2018
43918F36JN,37,F,1587885,1/21/2019
21914H31BC,26,F,955823,9/5/2018
13826P33XO,34,F,536307,5/23/2019
64926W16JD,44,F,1369216,12/7/2017
71393H17NR,51,M,1428376,1/29/2019
79498W53RZ,26,F,790964,7/17/2017
75280B31OK,25,F,1187524,6/2/2018
79484G80KY,54,M,934711,7/25/2018
44811L77HJ,64,M,1539832,12/23/2018
64455X77ND,54,F,1976455,12/15/2018
27514B58YA,41,F,1374099,6/25/2018
78159F28OO,57,M,1392457,11/20/2016
55700Z32GM,50,F,1126153,5/30/2018
55617B41WO,58,F,548966,6/10/2017
02495X41HS,49,M,1402243,10/9/2018
07881W69OW,48,M,1406788,7/9/2018
75813A59QA,32,F,717852,6/26/2019
91195V26MC,60,M,1620852,12/22/2016
35016G27VY,47,M,887668,7/15/2017
89590Z38KH,38,M,1808392,6/10/2018
20318H49EV,65,M,1934762,3/9/2019
05853J41PW,57,M,1157256,4/18/2019
66970N52OG,63,M,1426711,3/9/2017
81553A94IB,61,F,701611,12/23/2018
11986G81BV,34,M,738608,5/4/2018
88166C28DZ,56,M,991859,1/19/2019
16745P21WA,28,F,922417,1/11/2017
25608U65YO,54,F,1116165,5/8/2018
29127L85ZE,34,M,781268,10/5/2018
66389L01ZR,52,M,1814225,8/24/2017
21847M61XK,43,F,940460,9/9/2018
28446R14WF,39,F,1084425,6/18/2017
52406P71MV,26,M,870601,10/31/2016
76385U95UX,63,M,1366951,6/28/2018
87818B19HE,49,F,801290,3/18/2019
27398T29ZM,42,F,1070002,10/24/2017
62716R65BF,59,M,1760239,9/24/2016
94044O02LN,45,F,1234342,3/3/2019
57312E76TL,26,M,973297,3/11/2019
31728Z11IF,39,M,1690738,10/6/2016
20262I03XP,48,M,936066,3/30/2019
62090S08OC,35,M,1317306,8/11/2017
13980D57VD,42,M,1754086,11/20/2017
00645H97QO,64,F,1483483,12/10/2018
55511K63KF,53,F,920285,9/28/2018
06882K83WK,60,M,1269955,6/8/2018
56957Y96DV,47,M,1168017,7/13/2018
06984X10OX,64,M,1128765,5/5/2019
29388W21PP,36,F,1287962,7/26/2018
96356H66RZ,40,F,1214228,4/16/2019
54630F47FX,31,M,1185140,10/22/2018
19202V03WT,45,F,813746,6/28/2017
25529L08UB,60,M,1480714,10/7/2017
86174J18ID,40,F,959560,8/27/2018
10727G68SN,33,F,610349,7/13/2018
91753Q81UL,47,F,1127231,8/7/2018
34181W79RQ,60,F,1215059,6/6/2018
20958M89OV,53,M,593025,2/6/2019
77344C77WG,61,F,677247,2/17/2019
04446O29ES,53,M,1569926,11/23/2018
53744C18JC,29,M,1420629,4/5/2019
52010V10UA,31,M,1050733,4/13/2019
31002S91NU,35,F,975402,3/27/2017
64750H60AE,61,M,476314,8/2/2018
52647Q31SW,25,M,699526,5/21/2018
24493P72CM,32,M,1145600,5/9/2019
02008S86PL,46,M,1353235,1/27/2018
37140G10HE,27,F,795129,5/10/2019
86236X82BQ,31,M,928304,5/1/2019
21560R39QP,47,M,1424955,3/9/2017
32916W56TD,52,M,1674744,5/31/2018
36120R25CY,54,M,1740542,3/30/2019
01415D51KG,63,M,1885298,12/9/2017
86945J63QH,44,M,1418490,4/9/2019
64182M59WZ,25,M,1409251,6/26/2019
95351T60TW,45,F,1238562,7/4/2018
74758J35LJ,37,M,1262206,10/6/2018
36962O99NN,41,M,897209,7/3/2018
87344Q93HS,65,M,428587,3/1/2017
65782N96KO,41,M,1403728,4/5/2018
23233A15RG,57,M,810115,8/3/2017
28131E49EB,41,F,1165990,3/29/2018
00607J00KX,52,F,1628750,10/30/2016
39235F92OT,41,F,1203572,5/24/2018
79012Z16HR,48,F,862682,3/1/2018
81872U50MR,45,F,990281,1/1/2019
30227X96NQ,31,F,905248,6/28/2018
27689Q40YY,47,M,1048299,8/22/2018
29617U46IJ,63,M,982856,4/30/2018
61177D63IC,38,F,1547993,3/20/2018
30021D32SA,63,M,1876628,11/8/2017
12609W81AV,60,M,485866,5/11/2018
75187F73TJ,36,M,1438551,8/8/2018
64771R99JV,49,M,1039130,5/20/2017
86139S97BG,39,M,1234181,2/8/2019
78113A36OV,51,M,1117402,9/13/2017
91318E18MP,52,F,1635292,5/3/2019
32138S67MJ,51,F,452334,4/23/2019
26064Q27TZ,49,M,1069436,2/23/2017
06784N08NA,35,M,1186551,4/15/2018
33934V55II,55,F,1025249,11/21/2018
76798G77HZ,26,M,1210176,7/15/2018
31292D93NK,37,M,832408,6/24/2018
20028R64OZ,49,M,1690185,3/11/2018
42707P13SK,53,F,1856381,7/24/2018
57248Y22CN,43,M,1034448,12/2/2018
56117U96WE,35,M,710691,7/20/2018
92722Q37MD,28,M,1480475,12/10/2018
90866V23PU,39,M,1968371,2/6/2019
49066S31JL,63,F,1756453,6/18/2019
02278D68PA,52,F,1266709,4/3/2018
39227D42IN,50,F,1046654,10/1/2018
11298L11BW,33,F,891026,9/15/2018
41762R97BN,65,M,1693197,1/25/2019
09192I21BG,53,F,369989,12/10/2017
54835U57QS,43,M,1792626,1/25/2019
44374R12JO,64,F,1849713,3/18/2018
63765G02OK,38,M,879579,5/8/2018
71846A02ON,51,M,1845862,6/17/2019
95319Z13DS,58,M,1174904,5/8/2018
77956X47DE,46,F,887130,4/28/2018
27276T45GH,35,F,1082694,9/4/2017
01208I73ZO,38,F,1580730,3/14/2019
08860V90RV,48,F,1249041,10/16/2018
27190P48KB,52,F,349306,11/18/2018
15754U80UV,57,M,898168,7/13/2018
39667N01WE,29,F,1110105,9/1/2018
52352G90YV,62,M,677233,8/25/2018
77989Z83HW,47,M,1900084,9/17/2018
48585O15AK,47,F,1335072,3/11/2019
29648U21CB,29,M,1241486,10/18/2016
38322G32OR,39,M,1745202,7/4/2018
51509O31YF,50,F,1125392,7/30/2018
37045O61MC,56,F,1788066,10/8/2018
37002Y01VK,33,M,805718,7/8/2018
29468Y62VX,43,M,1490490,12/19/2018
45400N06HJ,60,F,865730,3/22/2018
66234I16HO,58,M,1517101,6/12/2019
83854W43JB,42,M,1766469,11/16/2018
97479F98TD,37,M,1873668,1/20/2019
27007U00DL,44,M,990727,11/10/2018
71971G71RA,29,F,741669,3/15/2019
47624R87IV,51,F,1212878,4/23/2017
34239L07ZP,32,M,766312,1/1/2018
55534R75ZJ,29,M,1370357,4/19/2018
59066Z08JV,39,M,1632902,6/15/2018
91305P27CJ,53,F,379933,6/29/2018
01548K84SS,61,F,1329916,12/18/2018
66063B10HW,62,M,573374,8/17/2018
61110N60CE,63,M,822172,10/8/2016
00042W24TY,37,M,1587509,3/11/2019
06763N30HR,31,M,1004712,1/6/2019
01873K15GU,27,M,1276176,9/17/2016
37011V59FP,27,F,959398,12/27/2018
14723M66WH,57,F,1032402,10/9/2018
24557U22MM,54,M,1754441,11/26/2016
76289Y21GM,32,F,939050,5/12/2019
71800J92IF,54,M,752362,11/22/2017
79993M70XO,32,M,1395904,4/23/2018
89896F53JS,60,F,1236942,12/10/2018
04664X23IM,48,F,1469216,8/8/2018
00172A93MB,44,M,1125392,4/28/2018
20988K08FR,33,F,670170,1/1/2019
41617D36IH,47,M,1209880,9/5/2017
15320M92HN,34,F,910880,11/7/2018
06572Q54YW,54,M,885215,3/23/2017
56148E58RU,27,F,1102481,3/5/2018
85093T31JA,40,F,833990,4/3/2018
37193G71IM,27,F,883795,12/30/2016
43811U28BD,35,M,729275,1/12/2018
68814X64CB,41,F,1420659,3/26/2018
70848T60CP,33,M,637685,7/20/2018
45950U53HZ,41,M,1838462,10/7/2016
43555M46BG,49,M,1233282,11/25/2018
70827V11RM,62,M,681188,3/4/2018
66382Y27FN,45,F,1581332,3/9/2018
98281K81SR,59,M,1358137,1/18/2018
38950W53TX,27,F,789710,4/16/2018
21504V41FX,47,F,1070374,7/9/2017
91719Y55HM,63,F,1453866,8/10/2018
95419F20ZF,45,F,1236193,2/23/2018
84084K93OQ,58,F,1243955,12/24/2018
98353C67TH,56,F,424437,7/24/2018
31069X72PG,47,M,1092438,5/10/2019
96704W55OE,44,M,958390,10/8/2018
71897U94UV,59,M,1329180,7/1/2018
71561G05PV,37,F,1496819,7/19/2018
61226W78RM,36,F,829180,4/22/2019
97956Y45OQ,35,M,657729,9/4/2018
18613Q13ZD,31,F,1136528,3/24/2018
50308M63IU,58,F,1144921,4/18/2018
51205D22JO,54,M,334908,7/20/2018
60434L93EP,62,M,1387856,3/7/2018
13501Q54LD,51,F,604597,3/13/2018
23202Z15SU,60,M,561877,4/6/2018
44476V68YA,64,M,897795,6/17/2019
95120N02JX,34,M,1087880,4/18/2018
43246G66CZ,56,M,1206619,5/27/2019
46119L22XU,42,M,1100146,2/8/2017
13218W73VT,51,M,1136095,5/10/2018
35157L76NB,26,M,1498774,9/6/2018
31575M64DQ,58,M,998795,1/14/2019
54357E86NM,59,F,1489189,12/20/2018
42391U69XK,51,M,1387986,6/5/2019
79065T85FZ,44,F,1451908,4/2/2019
03812M70CI,48,M,1600043,3/24/2019
57433L14VC,34,F,868432,12/9/2018
76551H00YW,56,M,932286,2/5/2018
59594C72RK,48,F,847551,2/20/2019
29506X87ZJ,42,F,932891,9/29/2018
73878Z71LE,59,M,398656,2/18/2018
40990X53ED,47,F,1421252,7/11/2018
39994O27HI,39,F,1267350,6/16/2018
30554L93DV,41,M,1606222,8/31/2018
07649V96WI,56,M,1804101,5/31/2017
24485P41MK,31,F,1015929,1/22/2019
05079C83PM,37,M,1437380,2/23/2018
08996L25ZM,52,M,658626,6/11/2017
93970X60QM,30,M,1123446,1/29/2019
98556C12IH,55,F,1862538,4/19/2018
91921Q18JM,42,M,1888006,2/9/2017
19607H04RX,47,F,1551878,6/1/2019
37209E82VI,62,F,1282480,7/26/2018
52672J13GD,64,F,1588049,4/12/2018
90562Y33TV,40,F,1531961,4/16/2018
53481B14WR,45,M,1372716,12/22/2018
55866W13MK,42,M,1282700,7/19/2018
82990G26FL,30,M,1265461,12/4/2016
87306N93MO,47,F,1538789,4/18/2018
62642O41JD,52,M,902173,7/22/2017
72777K71IN,52,M,527084,3/20/2018
49040T25TM,26,M,1061943,6/18/2019
71943T10UN,37,F,977623,3/1/2017
24302Z99YO,55,F,620037,4/6/2019
78722I06JU,47,M,1721461,7/13/2018
98299J59IE,58,F,967618,12/13/2018
85513J81HD,33,M,1112984,5/10/2017
27906D38OU,26,F,672275,7/29/2017
97381G22MN,27,F,882185,2/19/2019
14370X17EP,37,F,835241,5/12/2018
65048S18JA,58,M,1355659,9/27/2016
33373L72OV,54,M,335626,8/11/2018
44359Q02IT,49,F,1145960,3/25/2018
69117N63BX,56,F,1136616,3/8/2019
62026G57LE,50,M,1897015,1/2/2017
55338A27RU,32,F,678203,6/25/2019
07997A36FC,37,F,1523778,11/12/2017
02418I70NX,44,M,805643,2/19/2017
15044L81YN,28,M,897690,5/24/2019
88535W91XP,28,M,771386,6/17/2019
82397Q47XJ,57,F,986756,4/29/2018
16006O16UB,59,M,544749,5/9/2018
51695L18UL,34,M,1050589,6/16/2018
05824L64ZB,38,F,1508254,6/13/2018
17108R35AC,48,F,1152290,3/31/2018
37724B11JE,38,F,921808,10/25/2018
03264S54EL,36,M,992252,5/14/2017
95347J89QH,35,M,901059,6/28/2018
65344Y08BG,57,F,415431,9/25/2016
13628S62DF,47,M,1922019,10/28/2018
42201E03RJ,64,M,1384932,4/1/2018
35512M39BM,33,F,987831,4/15/2017
46543R29EP,59,M,351153,11/9/2017
61411Z25UK,27,M,608209,3/17/2018
46575Z68TD,47,F,892893,12/13/2018
74818L21SC,25,F,910549,11/2/2018
66795K24ZH,49,M,1039524,11/16/2018
05141U93OQ,27,M,651171,12/3/2018
02698M34TR,42,M,1179018,4/30/2018
02333D19PV,45,F,1040508,2/19/2018
97952H42ND,65,F,591408,6/11/2018
44570B76QJ,41,F,1047084,2/25/2018
51316R75SC,44,F,1563260,1/23/2019
66372Z60MJ,35,F,1009634,12/21/2016
15062I93UQ,41,F,1029158,12/4/2018
60632Q90VP,26,M,745059,7/3/2018
74922I54FU,32,F,881291,10/31/2018
59861M08YR,55,M,1221939,2/10/2019
67193N02KS,44,F,1028512,3/9/2017
34387L26SQ,50,F,1280310,9/13/2018
47325B11LC,36,F,1064544,1/9/2019
52287N29GJ,34,F,1056059,8/24/2018
04410D53HG,32,F,598291,6/6/2018
80774S81FS,30,F,573120,4/16/2019
41650L79LS,63,M,309873,12/4/2018
91495X19LV,43,M,1545854,3/7/2018
65369R48NR,54,M,1165495,10/9/2018
35154U91CM,61,F,443536,6/12/2018
91616L33ZF,64,M,1690020,5/21/2018
27449X13WQ,49,M,1155288,2/26/2019
33129M35FX,35,M,696157,6/5/2019
11055H31RU,29,F,905854,6/1/2019
91814P05WZ,59,M,826870,1/6/2019
64474K82ZN,37,F,1595293,8/20/2018
63306L73VL,46,M,1632761,11/26/2018
47456U27KE,46,F,1245450,9/14/2018
89681L04IA,49,F,1031672,4/27/2018
84647O36NL,32,F,507511,12/27/2017
25039K07AP,59,M,1448558,4/26/2018
67259B28NM,35,M,695516,6/21/2019
17081H33XI,60,F,692453,2/17/2019
18611K02EQ,53,F,1110583,3/30/2017
62405Y72SC,28,F,593005,1/16/2019
15321U45DL,64,M,1592584,9/12/2017
62421O89ZH,44,M,1436799,2/3/2017
81695F72OE,41,F,1289919,8/15/2018
65693G66NO,45,M,1278835,11/10/2018
30364I01KE,54,F,940854,3/22/2018
64937L55YY,45,F,1133865,5/27/2019
33313Z22DL,29,F,1064415,5/27/2018
78072T39HU,62,M,1450881,3/27/2019
61169N65LN,35,F,760873,3/8/2018
77608P23YM,35,M,1387232,3/16/2018
28155H61MZ,45,F,1562729,5/14/2018
74812J70NW,52,M,1573348,4/13/2018
78494Q63RL,26,M,1385060,6/22/2019
65930T99MT,60,F,968604,6/29/2019
07853D09ML,59,M,637821,9/21/2017
56767H46OD,29,M,1448840,11/22/2016
20388T06OY,52,F,1904732,9/6/2017
49886K92YH,57,F,467068,2/20/2018
37498L31QN,26,M,1262157,5/9/2019
97638D89BN,64,F,1335029,5/25/2018
02674K48BI,32,M,717354,6/16/2018
31688T32RP,33,M,783823,11/17/2018
59050O13EX,57,F,621379,6/26/2018
62761X07JR,54,M,1867416,5/22/2018
65841L73HZ,37,F,1328199,4/6/2019
40300T28ZA,34,M,915526,10/22/2018
30383W09WD,34,F,907738,1/13/2017
17166K79KU,51,M,1350892,4/19/2017
49797P04QZ,47,F,1300977,5/11/2019
24795Z00AH,50,M,1766575,8/21/2018
91529M24UQ,65,M,1826412,12/14/2018
39779P91PS,60,F,1505238,9/11/2018
77516F10KE,59,M,1694288,12/22/2018
07515F58WE,47,F,1029834,9/19/2018
08547M55FM,64,M,551431,11/11/2016
25870J29LN,53,M,337833,2/21/2018
10672A16DY,38,M,1380430,3/21/2019
13129R08TC,27,M,974930,6/9/2018
69110Q90DY,47,M,1875977,9/13/2018
10038Q68ZU,49,F,883455,4/3/2019
64034J82CU,57,M,601050,10/21/2018
12789O81CH,28,M,1251155,12/13/2016
23727I30JY,63,F,1606393,1/2/2018
93770U00LQ,48,F,1411446,6/23/2018
35420L34TG,50,M,964367,7/23/2018
10911B02XT,29,F,1190589,6/4/2019
64227O89KZ,29,F,1070419,6/6/2018
33527I09DZ,53,F,702655,4/26/2019
33778X13AE,53,F,953288,8/21/2017
32713T06AW,48,F,1032464,2/28/2018
93483K91QO,40,F,1289929,1/25/2019
17967P56BF,39,F,1513457,8/20/2018
66616R44GE,42,M,1165137,3/1/2018
51131Y16RO,57,M,1368639,3/21/2018
12718V38DF,26,M,1335933,9/3/2017
42277A92RG,45,M,1913510,6/21/2019
63035R04UL,30,M,1227628,9/15/2017
40683L05VK,42,M,1385682,11/29/2018
37124R14YA,31,M,722041,12/25/2016
65106E33IO,52,M,1056995,12/22/2017
32175I61FP,41,F,866839,11/21/2018
48306E25JQ,53,F,538973,7/8/2018
43502O35IJ,38,M,1412429,2/22/2017
94744T52TN,60,F,457321,3/7/2018
10046K24GW,59,M,1592486,5/2/2018
23689G47UI,37,F,930187,6/30/2017
56277V50BO,54,F,715891,11/24/2018
95043D64EU,63,M,1526357,9/16/2018
60940J58ZM,43,F,812321,12/17/2017
69360P41FY,56,F,1026199,1/23/2018
49736B06AX,53,F,1483141,2/15/2019
49539V99AO,32,F,502934,5/12/2018
77094F09PJ,57,M,1699993,1/17/2019
45937D90NM,58,F,1117821,6/28/2019
84255J40NI,44,M,1436235,8/2/2018
07618D66GM,54,F,771529,6/14/2019
61038P86OD,51,M,1680104,5/18/2018
02204R27CE,52,M,686408,12/27/2016
76713G97BN,28,M,1075316,8/6/2018
86486M55YP,62,F,813803,4/20/2019
45819C99EK,54,M,439323,2/21/2018
74096U22HS,41,M,1226436,3/2/2018
57958N34HY,26,F,683410,11/9/2018
40478K52VG,39,M,880629,3/14/2019
90636J70KG,45,F,1487898,1/5/2018
01216Z25VA,40,M,1544650,5/21/2019
29514O17CH,34,M,1255685,10/18/2017
23562Q58IA,45,M,1603699,12/13/2018
80819R42PK,42,F,1479857,5/19/2017
73799P60IP,38,F,1508387,3/13/2019
79259L80MZ,53,M,1517284,10/26/2018
14656Z49BQ,40,F,1193050,1/15/2019
13293K37VD,62,F,1826991,12/20/2016
62882X32QI,28,F,1069284,1/14/2018
43322O80MI,44,F,1150717,12/24/2018
46421C31XF,62,F,1738864,1/14/2019
62717F42XP,36,F,1409589,6/12/2019
57121C04HH,42,M,1022161,5/26/2017
84430G15KK,64,F,1129564,11/20/2018
51734Q71JC,25,F,1112466,11/4/2018
05918M86MI,53,M,1413524,3/5/2018
47935U63DP,28,M,702139,12/20/2018
17827A10AJ,51,F,984067,3/21/2017
89965C18TN,42,M,1654447,10/30/2017
65707L24AX,35,M,880400,4/21/2019
32277U39PN,36,F,1307673,9/5/2018
21953U52MH,64,M,1608256,9/17/2016
31714T21DM,54,M,1884629,2/6/2019
97454E37GW,54,F,1131659,6/20/2019
58009D00BR,38,F,831738,5/16/2018
61643P80OH,41,F,1442500,3/12/2017
74993O01DZ,47,F,1588096,1/17/2019
54846H73XF,61,M,1826639,1/4/2017
39255L61DA,30,M,899681,4/22/2018
03444G11TM,29,M,611158,8/16/2018
73698G98FE,29,F,1047094,10/30/2017
01995M16BO,31,M,1176752,4/26/2019
94597Y26UV,63,M,660328,11/11/2016
19471C77GD,62,M,1817824,3/14/2018
81763I59OS,47,M,1902136,4/21/2018
83831A52OK,48,M,1938223,5/26/2018
33401X52LX,39,F,1062440,6/26/2017
78321B89ME,50,M,1717483,5/12/2018
30459H38QV,56,M,1419922,12/2/2018
49298D67OG,48,M,1644173,10/13/2018
38653G44KE,53,M,1228851,8/15/2017
81233O41PJ,25,M,686281,6/11/2019
82112O76LZ,63,M,1064788,1/28/2017
34595C33ES,25,M,869667,10/8/2018
22819M99CM,36,F,962723,9/11/2018
61602O77YW,39,F,1463379,5/17/2018
34954Z77YK,27,F,694683,2/17/2019
19288S74SN,55,F,1052210,5/6/2018
03311H59LO,46,M,804291,11/17/2016
05717A33DR,52,M,689826,6/23/2019
83272I89UF,58,M,903293,6/9/2017
05253H27GB,29,F,980242,6/17/2018
18738C35RB,58,M,1959208,3/5/2017
01196P30PO,56,F,1712787,10/11/2016
10718S75OB,44,F,1440858,7/11/2018
13498U84FU,30,M,1302363,3/11/2019
51786U90JK,59,M,1985449,7/12/2017
25160S69CE,30,F,975674,4/4/2018
86091W68UP,50,F,1137242,12/9/2017
84272O27RX,55,M,352519,5/15/2018
41584R46ZF,36,M,865029,1/18/2018
68266E60PX,42,M,1730392,7/25/2018
03258M48HG,44,F,1596496,10/10/2018
39314X79EY,25,F,975029,4/8/2017
70522C35QJ,43,F,977651,6/7/2018
49898F46JH,41,F,1437843,8/21/2018
49687H12ZT,47,M,1986331,12/3/2017
44884X41RI,38,F,1133128,1/31/2019
21869X00XE,36,F,1461756,3/26/2018
04024K06WE,44,F,1429582,5/11/2018
34228Z30UO,48,M,1952661,5/13/2019
22028C52UF,31,M,659871,4/26/2018
17537B76LG,31,M,841366,4/7/2018
85210H40QV,31,M,1158321,7/17/2018
56269W94DY,56,F,1294560,5/18/2018
94995J80QO,44,M,1542363,11/26/2016
45435W12MU,64,M,737772,10/23/2017
74966U47FR,62,F,1331980,1/21/2019
62006W88QQ,34,M,1314604,6/29/2019
61000I56YZ,55,F,1758476,2/15/2019
23038W64MA,45,F,1575256,12/21/2018
97836B57MM,28,M,1425779,2/17/2019
63067U67GY,33,F,1126340,3/28/2019
84330Y40TB,46,F,882871,7/14/2018
81462P51QY,64,F,1412050,10/18/2018
49915B20TW,53,F,437483,11/24/2018
17454G24RI,62,F,1798750,5/11/2017
76208G54UG,43,M,903342,3/26/2019
13762D11KL,37,M,938884,3/20/2019
60302J87HW,38,M,1349681,10/27/2017
42654S15GY,62,F,877940,6/21/2017
78838F50PZ,39,F,1364905,8/8/2018
97206P72XP,46,F,1382819,12/30/2017
71440U44QX,53,F,1314581,9/1/2018
10557K86TL,26,F,536901,5/5/2019
56209G35GN,34,F,985236,2/7/2018
17349C49KM,40,M,1140576,4/11/2018
48092C74OV,52,M,1354820,1/28/2019
03672T59ZZ,59,F,1646848,6/4/2017
96292V77WM,53,F,495932,2/19/2019
59696B14JX,55,F,1720040,1/8/2018
75093H76GQ,55,F,771776,12/28/2018
51818O39TU,41,F,1240927,3/13/2019
14447D62SI,61,F,331934,1/6/2018
21887F27QD,61,M,1087584,11/24/2017
24352V01MP,42,F,883257,1/29/2019
75018J71YY,65,M,1301416,2/2/2019
35093A13QA,48,M,1495626,11/14/2016
27151N04NE,25,F,794033,11/13/2018
14886R09EM,37,F,836041,8/31/2018
05657W53OV,34,F,1197248,1/8/2019
57626W36XZ,58,F,1831385,5/13/2019
30664B50XT,47,M,1590645,7/26/2018
22414M55LR,32,M,1122235,10/6/2018
15745C53TO,60,M,1826397,3/24/2018
17947W00BV,45,F,1352144,2/8/2019
68404N16ZF,41,M,1519120,4/5/2017
92491Z08HY,48,F,1335266,12/6/2018
08310H76QJ,61,F,1028480,6/12/2018
14014B43WI,36,M,1029728,10/1/2018
74165B81YU,63,M,1879292,11/3/2018
79848L12CK,36,F,1282243,2/5/2019
29143N65PF,58,M,306667,6/15/2018
30964U46VQ,54,M,1072284,10/3/2018
50234T45VV,37,F,1393947,5/10/2018
25120Q02UB,60,F,434996,5/25/2018
14669B14TA,41,M,1580329,7/12/2018
82901K92TP,42,M,1235686,6/5/2018
90962L03DL,42,M,1345699,1/15/2018
91368Q56WX,37,M,1818052,4/1/2018
30551J15YB,54,F,1840205,3/16/2018
54395L68ME,56,F,1523410,7/1/2017
10448M06LT,59,F,584141,5/23/2018
79130X90OK,32,M,1492055,6/1/2018
15837R14XO,25,M,770563,8/13/2018
23381J18ZZ,40,M,1335134,2/7/2018
91356T52TQ,57,F,1910371,1/18/2019
20509I00IO,47,F,1305647,7/29/2018
40536P32EQ,63,M,1174232,7/13/2017
79106E36VC,41,M,1741632,3/29/2018
94699Q01EE,28,F,648559,12/26/2018
26854S37WO,40,F,827255,3/9/2019
82984L40XD,57,F,1700658,12/8/2018
76058Y27CS,55,M,1223037,3/31/2018
93209Y60IK,62,F,451523,4/8/2018
85248Z73EA,28,F,839323,4/11/2019
39640O98PK,32,F,947827,9/1/2018
55300C93GJ,29,F,1161575,5/13/2019
41923Z82PH,61,F,947324,4/1/2017
34963G59GE,50,M,1585656,1/20/2019
14141Z18HW,33,M,835223,5/14/2018
67660B22ZM,61,M,835619,4/17/2018
65419M55ZS,52,F,913533,11/5/2018
75528E66XR,54,M,406983,12/30/2018
93721T73FH,41,F,1217916,10/10/2016
91687Y76WU,33,M,875353,8/14/2018
02319K84MT,59,F,671525,3/4/2018
43744F99WE,51,M,1091495,5/8/2019
22718M16ZR,39,F,1001278,11/5/2017
56122P52XB,60,M,1954224,1/11/2019
54730A22HN,51,M,365026,6/13/2018
81970N63IP,56,M,1696031,3/3/2019
23887S33WR,57,F,1253625,2/23/2018
05301O17PN,57,M,1249615,2/15/2019
29711M16TH,55,M,1731608,6/24/2019
71352Q84EU,31,M,920928,7/25/2018
68545Q97CF,41,M,1811181,11/18/2018
85286Z41HF,44,F,847900,9/28/2017
40469G23NG,30,F,727962,4/29/2019
80425G07TZ,38,M,1697328,10/24/2018
75725P23PL,63,F,1635388,7/7/2018
29492Z15HN,25,M,691795,12/30/2018
24065M01XY,41,M,1355187,1/15/2019
81160V59YZ,31,F,1047034,3/8/2018
77744M04ST,65,F,1869158,3/2/2017
85717B79VC,32,F,972473,11/22/2018
83555S01ZE,50,M,1439300,9/15/2018
72518V62GX,40,M,1642383,7/28/2018
05466I48FL,37,M,1926331,3/21/2018
12955P80KF,42,M,1750724,5/5/2017
09427Y66IX,63,F,1821669,12/7/2018
41413O77VX,63,F,366531,3/1/2019
14066T58FM,32,M,673974,1/12/2019
72490I78EF,45,F,1307245,6/10/2018
20765L65QW,62,F,627226,3/15/2017
43169J92DH,27,F,1120277,10/19/2018
33347R06PD,56,F,1068713,11/24/2018
14910C79MU,37,F,1157557,5/13/2018
05268P28US,50,F,941755,4/14/2019
01971X76FA,37,M,1644592,11/19/2018
70530N89SY,43,F,1078000,5/10/2019
23295M71GF,53,M,1862131,6/4/2018
83968D47MS,62,F,697271,6/9/2019
53760Z42XD,46,F,903276,2/6/2019
23034D48WL,43,F,1047492,11/18/2018
