ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT,GENDER_M,GENDER_F,SEGMENT_1,SEGMENT_2,SEGMENT_3,SEGMENT_4
04958F59JK,50,M,430515,209,1,2,1,0,False,True,False,False
04963N58MI,63,M,515380,811,1,4,1,0,False,False,False,True
04967B59VY,41,M,459487,202,0,2,1,0,False,True,False,False
04969L82WH,43,F,268909,245,0,2,0,1,False,True,False,False
04969N55IX,41,M,205934,238,0,2,1,0,False,True,False,False
04969W34AQ,36,F,551461,490,1,3,0,1,False,False,True,False
04971U09VY,46,F,643184,402,0,3,0,1,False,False,True,False
04972O39VM,29,F,348827,379,1,3,0,1,False,False,True,False
04989R63MC,58,M,446002,799,1,4,1,0,False,False,False,True
04993L02YS,53,M,214674,352,1,2,1,0,False,True,False,False
04993W81WC,63,F,521936,370,1,3,0,1,False,False,True,False
04995J54AC,57,F,505011,325,1,2,0,1,False,True,False,False
04998T98PT,54,F,307341,386,1,3,0,1,False,False,True,False
05002I00EZ,55,F,136995,326,0,2,0,1,False,True,False,False
05002M74VH,62,M,505939,576,1,4,1,0,False,False,False,True
05003E54VA,33,M,211652,283,0,2,1,0,False,True,False,False
05004C22QA,31,M,196389,210,1,2,1,0,False,True,False,False
05006R67AN,65,M,525897,689,1,4,1,0,False,False,False,True
05007A93QN,31,M,163820,190,1,1,1,0,True,False,False,False
05010E44EA,33,F,327904,323,0,2,0,1,False,True,False,False
05011P09CX,39,M,362986,390,1,3,1,0,False,False,True,False
05012S82IV,62,M,611833,1010,1,4,1,0,False,False,False,True
05021Z16HK,33,F,492920,229,0,2,0,1,False,True,False,False
05022G73ZB,36,F,587352,393,1,3,0,1,False,False,True,False
05034D52WF,41,M,441260,208,1,2,1,0,False,True,False,False
05040B69UH,38,F,448939,446,1,3,0,1,False,False,True,False
05048D73JN,61,F,155539,352,0,2,0,1,False,True,False,False
05053G32VB,60,F,395587,288,1,2,0,1,False,True,False,False
05057D64QT,58,F,90107,49,0,1,0,1,True,False,False,False
05058L05NK,50,M,422736,354,1,2,1,0,False,True,False,False
05058S58DT,64,F,460960,349,1,2,0,1,False,True,False,False
05063R67BS,59,M,490067,343,1,2,1,0,False,True,False,False
05066H46TP,30,F,468768,492,1,3,0,1,False,False,True,False
05071R24NZ,62,F,221565,237,1,2,0,1,False,True,False,False
05074G46PU,50,F,476835,198,0,1,0,1,True,False,False,False
05076V03WN,52,F,84099,321,0,2,0,1,False,True,False,False
05086D48RH,33,M,171488,207,0,2,1,0,False,True,False,False
05089A82AI,51,F,334528,447,1,3,0,1,False,False,True,False
05094A65PI,55,M,86525,26,0,1,1,0,True,False,False,False
05094D10FI,44,M,675512,270,1,2,1,0,False,True,False,False
05094Q25PV,27,F,446000,395,1,3,0,1,False,False,True,False
05094T74PH,40,F,548664,213,1,2,0,1,False,True,False,False
05096O65TM,65,F,441995,381,1,3,0,1,False,False,True,False
05096U47AA,65,F,171680,55,0,1,0,1,True,False,False,False
05097F82EZ,32,M,166628,292,0,2,1,0,False,True,False,False
05099U66LP,31,F,293262,226,0,2,0,1,False,True,False,False
05103N70QZ,60,F,212603,315,1,2,0,1,False,True,False,False
05105B77PT,52,M,559909,283,0,2,1,0,False,True,False,False
05112P23VR,34,M,145951,134,0,1,1,0,True,False,False,False
05113F47JS,57,M,491287,206,0,2,1,0,False,True,False,False
05115M87LR,61,M,516061,411,1,3,1,0,False,False,True,False
05118I89ST,61,F,331965,417,1,3,0,1,False,False,True,False
05124T25LT,40,M,291371,304,0,2,1,0,False,True,False,False
05127T52ZC,51,F,256381,272,0,2,0,1,False,True,False,False
05129L36XM,54,F,406509,391,1,3,0,1,False,False,True,False
05130B86MH,48,M,324575,271,0,2,1,0,False,True,False,False
05131E18WP,62,F,124491,2,0,1,0,1,True,False,False,False
05133U31FY,43,M,431130,18,1,1,1,0,True,False,False,False
05137L75LP,54,M,576202,489,1,3,1,0,False,False,True,False
05145A46OR,41,F,690349,299,0,2,0,1,False,True,False,False
05146A14LY,65,F,376080,205,0,2,0,1,False,True,False,False
05148R77DO,39,F,420144,408,1,3,0,1,False,False,True,False
05150Q03MZ,29,F,313046,401,1,3,0,1,False,False,True,False
05151B08NG,38,F,349387,93,0,1,0,1,True,False,False,False
05158N95NE,47,F,455469,230,1,2,0,1,False,True,False,False
05161I93QG,38,M,309415,391,1,3,1,0,False,False,True,False
05162L39TZ,60,M,201114,965,0,4,1,0,False,False,False,True
05162S69RH,51,F,377517,268,1,2,0,1,False,True,False,False
05168O18YK,58,F,88779,122,0,1,0,1,True,False,False,False
05174J46FV,36,M,634653,328,0,2,1,0,False,True,False,False
05183K86CO,33,F,437909,389,1,3,0,1,False,False,True,False
05185F48FH,53,F,244557,371,1,3,0,1,False,False,True,False
05195F05HD,61,M,474539,292,0,2,1,0,False,True,False,False
05197Q77DE,43,M,310908,266,0,2,1,0,False,True,False,False
05201N90RE,47,M,250188,256,0,2,1,0,False,True,False,False
05202Z79EC,39,M,668888,744,1,4,1,0,False,False,False,True
05204F27FK,29,F,479515,55,1,1,0,1,True,False,False,False
05206D87DB,55,F,273957,247,0,2,0,1,False,True,False,False
05209R63WR,45,F,336696,238,0,2,0,1,False,True,False,False
05210O07FT,29,F,174936,220,0,2,0,1,False,True,False,False
05213K29WY,64,M,421760,291,0,2,1,0,False,True,False,False
05214N21DI,46,F,373472,472,1,3,0,1,False,False,True,False
05217E81YN,25,F,299006,212,1,2,0,1,False,True,False,False
05217G17QE,64,F,429928,297,0,2,0,1,False,True,False,False
05219N43MU,31,M,189870,349,1,2,1,0,False,True,False,False
05221C45CT,46,M,290839,152,0,1,1,0,True,False,False,False
05222P16HE,56,M,527186,393,1,3,1,0,False,False,True,False
05223A54KT,28,F,235424,291,0,2,0,1,False,True,False,False
05223V57KT,34,F,374635,285,0,2,0,1,False,True,False,False
05224K42GM,43,M,428249,263,1,2,1,0,False,True,False,False
05226S31IU,40,M,426377,255,1,2,1,0,False,True,False,False
05232N29PJ,54,M,622891,417,1,3,1,0,False,False,True,False
05243U59QZ,48,M,281939,321,1,2,1,0,False,True,False,False
05248Y69OK,44,M,246474,261,0,2,1,0,False,True,False,False
05253Q96QR,58,F,521077,438,1,3,0,1,False,False,True,False
05259T00WC,30,M,108465,781,1,4,1,0,False,False,False,True
05260O12HQ,60,M,642992,100,1,1,1,0,True,False,False,False
05270B52OV,48,M,243077,393,1,3,1,0,False,False,True,False
05278A61SH,45,F,699093,314,1,2,0,1,False,True,False,False
05278Q65US,55,M,758389,223,1,2,1,0,False,True,False,False
05283M82BX,27,M,134848,596,0,4,1,0,False,False,False,True
05284M30LK,28,F,481109,217,1,2,0,1,False,True,False,False
05288D84HT,52,F,442915,222,0,2,0,1,False,True,False,False
05288N18TP,58,M,470752,362,0,3,1,0,False,False,True,False
05291S68ZI,52,M,105175,867,0,4,1,0,False,False,False,True
05294K28PW,39,M,218736,246,1,2,1,0,False,True,False,False
05295C47AG,46,M,498021,350,1,2,1,0,False,True,False,False
05303Y32KI,37,F,611984,327,0,2,0,1,False,True,False,False
05304H91SW,42,F,493157,344,0,2,0,1,False,True,False,False
05308X52TC,46,M,103346,166,0,1,1,0,True,False,False,False
05309Y05MM,32,M,107378,279,0,2,1,0,False,True,False,False
05310C48VX,59,F,340920,146,0,1,0,1,True,False,False,False
05316A60XG,48,M,168360,337,0,2,1,0,False,True,False,False
05317Q01AI,43,M,410039,245,0,2,1,0,False,True,False,False
05318X09IM,37,M,382971,383,0,3,1,0,False,False,True,False
05320F32LB,55,F,455645,1002,1,4,0,1,False,False,False,True
05324Q31QW,34,F,405232,279,1,2,0,1,False,True,False,False
05327L11LV,54,F,507861,425,1,3,0,1,False,False,True,False
05330U26QQ,43,F,454475,274,0,2,0,1,False,True,False,False
05331P53GJ,45,F,451520,871,1,4,0,1,False,False,False,True
05332I96GL,26,F,285181,499,1,3,0,1,False,False,True,False
05334Z36ZW,42,M,304568,378,1,3,1,0,False,False,True,False
05341J20OT,28,M,194530,85,0,1,1,0,True,False,False,False
05352J57OX,37,M,647483,869,1,4,1,0,False,False,False,True
05354H89WU,51,M,238162,76,0,1,1,0,True,False,False,False
05356I51RR,59,M,212562,237,1,2,1,0,False,True,False,False
05357V68TD,33,F,334739,219,0,2,0,1,False,True,False,False
05359A52BL,31,F,432139,213,1,2,0,1,False,True,False,False
05359G99UO,31,F,266848,335,0,2,0,1,False,True,False,False
05360D79RP,36,F,750592,397,1,3,0,1,False,False,True,False
05363F14XS,60,F,263525,222,0,2,0,1,False,True,False,False
05368O54PY,35,M,128998,106,0,1,1,0,True,False,False,False
05370C74MF,56,M,127342,410,0,3,1,0,False,False,True,False
05371Y06IS,46,M,312749,447,1,3,1,0,False,False,True,False
05376W95QF,40,F,461784,55,0,1,0,1,True,False,False,False
05377F99TJ,29,F,387147,265,1,2,0,1,False,True,False,False
05378Z86JW,25,F,453422,300,0,2,0,1,False,True,False,False
05379A17LC,36,F,293173,1014,1,4,0,1,False,False,False,True
05379E82SL,49,M,294714,281,0,2,1,0,False,True,False,False
05382C68IJ,60,F,131912,685,1,4,0,1,False,False,False,True
05389W39VR,33,F,330397,175,0,1,0,1,True,False,False,False
05393Y21ZK,46,F,478179,413,1,3,0,1,False,False,True,False
05394H63ZS,29,F,424456,94,1,1,0,1,True,False,False,False
05396K04OM,62,F,401963,252,0,2,0,1,False,True,False,False
05397L83CG,34,M,108030,321,0,2,1,0,False,True,False,False
05397V24JT,63,F,485669,884,1,4,0,1,False,False,False,True
05398Q80FD,42,F,766741,109,0,1,0,1,True,False,False,False
05401I73MI,33,M,195995,162,1,1,1,0,True,False,False,False
05401Z10QU,59,M,613925,7,1,1,1,0,True,False,False,False
05404N92NC,58,F,144021,397,0,3,0,1,False,False,True,False
05409M26AO,62,F,258872,235,0,2,0,1,False,True,False,False
05410O13XH,60,F,400112,103,1,1,0,1,True,False,False,False
05413X90BV,50,M,564979,507,1,4,1,0,False,False,False,True
05415R02FZ,65,M,604755,42,0,1,1,0,True,False,False,False
05416M92BI,42,M,246050,306,0,2,1,0,False,True,False,False
05421E25IN,62,F,435907,348,0,2,0,1,False,True,False,False
05422A26VH,54,M,475797,403,1,3,1,0,False,False,True,False
05424P35NE,46,F,435283,310,0,2,0,1,False,True,False,False
05425I53VC,38,M,379538,343,0,2,1,0,False,True,False,False
05425O68NJ,36,M,206530,302,1,2,1,0,False,True,False,False
05427N27OU,27,F,153696,210,1,2,0,1,False,True,False,False
05427Y96JJ,28,M,191419,89,1,1,1,0,True,False,False,False
05429I38QF,26,F,387023,225,0,2,0,1,False,True,False,False
05430K09BU,64,M,224434,851,1,4,1,0,False,False,False,True
05430Y32LQ,51,F,130517,303,0,2,0,1,False,True,False,False
05431W77PX,41,F,790795,893,1,4,0,1,False,False,False,True
05432Y01KT,44,F,787632,217,0,2,0,1,False,True,False,False
05433Q46BZ,49,M,753184,347,1,2,1,0,False,True,False,False
05434I93JG,56,M,530198,219,1,2,1,0,False,True,False,False
05434N36XH,56,M,726927,233,1,2,1,0,False,True,False,False
05434T04HS,51,F,84736,245,0,2,0,1,False,True,False,False
05435O87OF,48,F,372757,319,0,2,0,1,False,True,False,False
05436U45JG,33,M,200092,216,1,2,1,0,False,True,False,False
05442R55RD,58,F,206141,139,1,1,0,1,True,False,False,False
05443Q77FW,45,M,624971,294,0,2,1,0,False,True,False,False
05444Z43YC,63,F,112253,976,1,4,0,1,False,False,False,True
05445B98RE,64,F,315203,450,0,3,0,1,False,False,True,False
05447X62FN,42,M,310950,366,1,3,1,0,False,False,True,False
05447Z01IR,35,F,322984,355,0,2,0,1,False,True,False,False
05448G43XA,39,F,322488,208,1,2,0,1,False,True,False,False
05451J96DG,36,F,779557,244,0,2,0,1,False,True,False,False
05451N07YO,36,M,481100,410,1,3,1,0,False,False,True,False
05451Z12VD,29,M,238102,792,1,4,1,0,False,False,False,True
05456O52GF,53,F,477515,223,0,2,0,1,False,True,False,False
05457F06RW,46,M,433217,12,0,1,1,0,True,False,False,False
05460V90MS,31,M,109196,368,1,3,1,0,False,False,True,False
05465M74EE,61,M,795443,864,1,4,1,0,False,False,False,True
05467O99UE,64,F,338549,291,1,2,0,1,False,True,False,False
05467Y54WF,31,M,215155,297,0,2,1,0,False,True,False,False
05468C41EH,55,F,163893,441,1,3,0,1,False,False,True,False
05468Y99BI,32,M,264860,500,1,4,1,0,False,False,False,True
05469O21EK,50,M,514208,222,0,2,1,0,False,True,False,False
05469U99DT,36,M,262524,92,0,1,1,0,True,False,False,False
05471L77QX,26,F,372739,214,0,2,0,1,False,True,False,False
05471Y27NC,57,M,112011,65,0,1,1,0,True,False,False,False
05471Z42UF,48,M,683581,115,1,1,1,0,True,False,False,False
05474G69HS,28,M,261595,312,0,2,1,0,False,True,False,False
05474J55EJ,51,F,430507,325,0,2,0,1,False,True,False,False
05476G56FE,42,M,140790,414,1,3,1,0,False,False,True,False
05485A30ES,36,M,201406,308,0,2,1,0,False,True,False,False
05485W33XK,35,M,222592,317,1,2,1,0,False,True,False,False
05486C85AL,65,F,396709,384,1,3,0,1,False,False,True,False
05486M16UW,43,M,507368,374,1,3,1,0,False,False,True,False
05486W76KL,27,M,218360,82,1,1,1,0,True,False,False,False
05488U16RN,54,M,662510,1,0,1,1,0,True,False,False,False
05491F65XJ,65,F,128851,98,0,1,0,1,True,False,False,False
05495J10AJ,28,M,284546,454,1,3,1,0,False,False,True,False
05497B10IM,55,M,496433,294,0,2,1,0,False,True,False,False
05501Z95XU,50,M,670768,120,1,1,1,0,True,False,False,False
05510J12BW,62,F,201784,302,0,2,0,1,False,True,False,False
05511G92EG,58,F,319320,204,0,2,0,1,False,True,False,False
05512C83SM,42,M,265501,486,0,3,1,0,False,False,True,False
05514B33FU,36,M,405105,258,1,2,1,0,False,True,False,False
05516Q71ZT,27,M,224585,387,1,3,1,0,False,False,True,False
05516Z58GY,27,M,159980,488,1,3,1,0,False,False,True,False
05518R99PT,61,F,371251,237,1,2,0,1,False,True,False,False
05522U73YJ,62,M,413624,5,1,1,1,0,True,False,False,False
05525J56UV,36,F,454693,918,0,4,0,1,False,False,False,True
05529Y49PO,35,F,359541,109,0,1,0,1,True,False,False,False
05532U18NA,52,M,741524,844,1,4,1,0,False,False,False,True
05534H01YB,36,F,276077,637,1,4,0,1,False,False,False,True
05535V31UL,27,M,108924,47,1,1,1,0,True,False,False,False
05539O51PV,42,M,555373,387,1,3,1,0,False,False,True,False
05543U87XX,29,M,164782,61,1,1,1,0,True,False,False,False
05554V54FQ,57,F,108419,217,0,2,0,1,False,True,False,False
05555D32VJ,33,F,201459,283,0,2,0,1,False,True,False,False
05555N48LM,62,M,482765,154,1,1,1,0,True,False,False,False
05561R03AK,38,M,168322,339,0,2,1,0,False,True,False,False
05566B30TU,61,F,405147,34,1,1,0,1,True,False,False,False
05576G87AP,53,F,343651,203,0,2,0,1,False,True,False,False
05578S23QP,49,M,490170,335,1,2,1,0,False,True,False,False
05579K21KA,52,F,475352,660,1,4,0,1,False,False,False,True
05579Y52NT,62,M,595014,128,1,1,1,0,True,False,False,False
05581Z07XN,58,M,663404,225,0,2,1,0,False,True,False,False
05587Q11PV,34,F,350576,362,1,3,0,1,False,False,True,False
05588J14ZT,58,F,255504,542,1,4,0,1,False,False,False,True
05592H47WZ,60,F,157288,615,1,4,0,1,False,False,False,True
05600Z43RA,62,M,599373,487,1,3,1,0,False,False,True,False
05602U18OU,58,F,174979,241,0,2,0,1,False,True,False,False
05603X05TE,45,F,538768,277,0,2,0,1,False,True,False,False
05604K92DP,46,M,764923,120,0,1,1,0,True,False,False,False
05605P11FI,54,F,494749,405,1,3,0,1,False,False,True,False
05608W37RK,47,M,197790,300,1,2,1,0,False,True,False,False
05610W35JD,59,F,531725,175,1,1,0,1,True,False,False,False
05613F29GX,64,M,228364,455,0,3,1,0,False,False,True,False
05613K24FS,37,M,729008,269,0,2,1,0,False,True,False,False
05613T20DH,26,F,370811,459,0,3,0,1,False,False,True,False
05616F66LV,55,M,458794,16,1,1,1,0,True,False,False,False
05616O35CT,34,F,225669,176,0,1,0,1,True,False,False,False
05618E05YA,36,M,674123,215,1,2,1,0,False,True,False,False
05627Q51SE,49,M,601128,372,1,3,1,0,False,False,True,False
05634G94RN,25,M,280805,263,0,2,1,0,False,True,False,False
05642P65AI,59,M,223078,367,1,3,1,0,False,False,True,False
05643Q85KN,63,F,377448,238,1,2,0,1,False,True,False,False
05645D48ZM,65,M,315875,236,1,2,1,0,False,True,False,False
05645I21HD,62,F,123939,151,0,1,0,1,True,False,False,False
05647H36BH,30,F,216805,363,1,3,0,1,False,False,True,False
05647U23PJ,28,M,123704,231,0,2,1,0,False,True,False,False
05656W81JY,53,M,635009,279,1,2,1,0,False,True,False,False
05660Y68VC,33,M,264412,771,1,4,1,0,False,False,False,True
05663T99YO,30,M,239111,873,1,4,1,0,False,False,False,True
05664S37GL,47,M,326853,352,0,2,1,0,False,True,False,False
05665W18IA,32,M,142632,499,0,3,1,0,False,False,True,False
05669I79SS,58,M,629080,265,1,2,1,0,False,True,False,False
05669L61XN,51,F,164563,700,1,4,0,1,False,False,False,True
05670Q87WK,48,F,373355,930,1,4,0,1,False,False,False,True
05674Z55OO,28,M,255580,306,0,2,1,0,False,True,False,False
05675G53QN,63,M,644883,33,1,1,1,0,True,False,False,False
05678O21FZ,49,M,671424,382,1,3,1,0,False,False,True,False
05678P20FY,44,F,444005,285,1,2,0,1,False,True,False,False
05682B17RJ,28,M,194097,421,1,3,1,0,False,False,True,False
05682V03PN,28,M,215966,228,0,2,1,0,False,True,False,False
05682W20DO,31,M,200155,31,1,1,1,0,True,False,False,False
05683F72UK,31,F,313029,246,0,2,0,1,False,True,False,False
05684C28YD,42,M,582192,271,1,2,1,0,False,True,False,False
05688I57SY,55,M,753880,398,1,3,1,0,False,False,True,False
05688Z66UB,64,M,530038,857,0,4,1,0,False,False,False,True
05691K72EU,59,M,252848,474,0,3,1,0,False,False,True,False
05691T48RN,38,M,444512,277,1,2,1,0,False,True,False,False
05692I74PT,50,M,239883,222,0,2,1,0,False,True,False,False
05693V81YM,61,F,171056,952,1,4,0,1,False,False,False,True
05693W04KX,42,F,434712,189,0,1,0,1,True,False,False,False
05694A04MZ,36,M,142998,129,0,1,1,0,True,False,False,False
05694B19MA,44,F,353923,214,1,2,0,1,False,True,False,False
05694U63NJ,37,F,546381,457,1,3,0,1,False,False,True,False
05695E48DJ,34,F,150021,257,1,2,0,1,False,True,False,False
05696Z68YZ,30,F,355467,277,0,2,0,1,False,True,False,False
05698E78GK,36,M,344447,480,1,3,1,0,False,False,True,False
05701K73TY,53,F,101523,101,0,1,0,1,True,False,False,False
05702J85QP,65,M,238541,224,1,2,1,0,False,True,False,False
05704P86UH,56,F,234656,614,1,4,0,1,False,False,False,True
05704Q02SR,65,F,158080,302,0,2,0,1,False,True,False,False
05707C19FT,46,M,220176,274,0,2,1,0,False,True,False,False
05707K46ZN,49,F,369587,443,1,3,0,1,False,False,True,False
05709D09GX,53,M,195282,491,1,3,1,0,False,False,True,False
05711H53AE,42,M,154686,49,0,1,1,0,True,False,False,False
05716Z31UF,47,M,440527,247,1,2,1,0,False,True,False,False
05717D41AP,56,F,102024,594,1,4,0,1,False,False,False,True
05717S32IR,46,M,457286,335,0,2,1,0,False,True,False,False
05718E59ZP,34,F,331584,81,1,1,0,1,True,False,False,False
05721J38HP,51,F,350971,127,0,1,0,1,True,False,False,False
05722G44AY,25,F,139605,439,1,3,0,1,False,False,True,False
05725F20QR,52,M,503979,253,0,2,1,0,False,True,False,False
05726Y21EF,49,M,263377,490,1,3,1,0,False,False,True,False
05727J34WN,48,F,275712,233,0,2,0,1,False,True,False,False
05729O50KK,52,M,474704,120,0,1,1,0,True,False,False,False
05731I16QM,46,F,760488,402,0,3,0,1,False,False,True,False
05735L39HR,65,M,655505,366,0,3,1,0,False,False,True,False
05736Z63KX,34,M,191592,634,1,4,1,0,False,False,False,True
05738S94EI,33,M,271051,215,1,2,1,0,False,True,False,False
05739D81LJ,57,M,495812,332,0,2,1,0,False,True,False,False
05741F52NM,51,M,609201,753,1,4,1,0,False,False,False,True
05742X82UN,32,M,105043,311,0,2,1,0,False,True,False,False
05746F50GW,40,M,131320,382,1,3,1,0,False,False,True,False
05746Y74ZF,25,M,157153,291,1,2,1,0,False,True,False,False
05747B50UQ,48,M,719203,170,1,1,1,0,True,False,False,False
05748E16OG,35,M,205576,379,1,3,1,0,False,False,True,False
05754E88TK,28,F,455636,485,1,3,0,1,False,False,True,False
05755Z60LQ,26,M,154780,489,0,3,1,0,False,False,True,False
05756J46WB,54,F,115192,323,0,2,0,1,False,True,False,False
05760X35PM,65,F,318397,137,1,1,0,1,True,False,False,False
05761S30VM,56,M,652676,500,1,4,1,0,False,False,False,True
05765E52OG,37,M,797680,414,1,3,1,0,False,False,True,False
05765Y80IJ,26,M,204848,325,1,2,1,0,False,True,False,False
05767J84KR,51,M,583261,287,0,2,1,0,False,True,False,False
05770C44OG,56,F,502789,648,1,4,0,1,False,False,False,True
05771L01EG,58,F,308093,643,1,4,0,1,False,False,False,True
05773E11TB,50,F,286736,191,0,1,0,1,True,False,False,False
05780X77MI,47,M,185519,217,1,2,1,0,False,True,False,False
05786B97HZ,37,M,670904,365,1,3,1,0,False,False,True,False
05787D65VL,40,M,467335,252,0,2,1,0,False,True,False,False
05788B80VB,26,F,186760,287,1,2,0,1,False,True,False,False
05788L44BQ,45,M,245544,293,0,2,1,0,False,True,False,False
05788P08XR,50,M,364932,425,1,3,1,0,False,False,True,False
05790T00OI,43,F,359456,330,0,2,0,1,False,True,False,False
05795K46RL,29,F,455672,238,0,2,0,1,False,True,False,False
05798T32OB,53,M,160261,479,1,3,1,0,False,False,True,False
05799L15TQ,46,M,302938,210,0,2,1,0,False,True,False,False
05804A92FO,45,M,514288,402,1,3,1,0,False,False,True,False
05804L99MM,54,M,86980,183,0,1,1,0,True,False,False,False
05805E59GW,30,F,243053,225,1,2,0,1,False,True,False,False
05805Q10GS,37,M,173812,389,1,3,1,0,False,False,True,False
05807P01OF,60,F,150933,434,1,3,0,1,False,False,True,False
05810H47UI,31,F,310065,347,0,2,0,1,False,True,False,False
05812X55KS,36,F,341555,221,1,2,0,1,False,True,False,False
05814B73JE,49,M,284417,491,1,3,1,0,False,False,True,False
05816S99II,52,F,140808,487,1,3,0,1,False,False,True,False
05820F10VE,41,F,351880,384,1,3,0,1,False,False,True,False
